file_name,fine_labels,coarse_labels,fine_label_names,coarse_label_names,image_height,image_width,image_channel,min_pixel,max_pixel
plaice_s_000813.png,32,1,flatfish,fish,32,32,3,3,254
flounder_s_001739.png,32,1,flatfish,fish,32,32,3,11,243
maine_lobster_s_001034.png,45,13,lobster,non-insect_invertebrates,32,32,3,0,255
argiope_aurantia_s_000003.png,79,13,spider,non-insect_invertebrates,32,32,3,30,210
clock_s_000029.png,22,5,clock,household_electrical_devices,32,32,3,7,255
salix_viminalis_s_000284.png,96,17,willow_tree,trees,32,32,3,8,227
adriatic_sea_s_001371.png,71,10,sea,large_natural_outdoor_scenes,32,32,3,94,224
skyscraper_s_000526.png,76,9,skyscraper,large_man-made_outdoor_things,32,32,3,1,255
clavier_s_000114.png,39,5,keyboard,household_electrical_devices,32,32,3,58,245
bike_s_002024.png,8,18,bicycle,vehicles_1,32,32,3,33,229
rabbit_s_000255.png,65,16,rabbit,small_mammals,32,32,3,33,248
salix_purpurea_s_000130.png,96,17,willow_tree,trees,32,32,3,15,223
spider_s_000203.png,79,13,spider,non-insect_invertebrates,32,32,3,46,182
seal_s_001458.png,72,0,seal,aquatic_mammals,32,32,3,2,255
porcupine_s_000135.png,63,12,porcupine,medium_mammals,32,32,3,6,232
bowl_s_001392.png,10,3,bowl,food_containers,32,32,3,79,255
striped_skunk_s_001116.png,75,12,skunk,medium_mammals,32,32,3,2,252
tractor_s_001483.png,89,19,tractor,vehicles_2,32,32,3,6,255
infant_s_000574.png,2,14,baby,people,32,32,3,0,251
oak_tree_s_000339.png,52,17,oak_tree,trees,32,32,3,1,229
elephant_s_000043.png,31,11,elephant,large_omnivores_and_herbivores,32,32,3,30,255
sunflower_s_002138.png,82,2,sunflower,flowers,32,32,3,27,255
rabbit_s_001266.png,65,16,rabbit,small_mammals,32,32,3,0,245
young_lady_s_000062.png,35,14,girl,people,32,32,3,5,255
crocodylus_niloticus_s_000534.png,27,15,crocodile,reptiles,32,32,3,0,239
house_s_001285.png,37,9,house,large_man-made_outdoor_things,32,32,3,8,255
sofa_s_000460.png,25,6,couch,household_furniture,32,32,3,19,248
red_fox_s_000510.png,34,12,fox,medium_mammals,32,32,3,32,247
barn_spider_s_000031.png,79,13,spider,non-insect_invertebrates,32,32,3,2,254
access_road_s_000385.png,68,9,road,large_man-made_outdoor_things,32,32,3,19,255
indian_elephant_s_001087.png,31,11,elephant,large_omnivores_and_herbivores,32,32,3,0,255
butterfly_s_001971.png,14,7,butterfly,insects,32,32,3,18,234
soda_can_s_000004.png,16,3,can,food_containers,32,32,3,0,255
porbeagle_s_000572.png,73,1,shark,fish,32,32,3,15,255
cirrocumulus_s_001386.png,23,10,cloud,large_natural_outdoor_scenes,32,32,3,0,255
pine_tree_s_000323.png,59,17,pine_tree,trees,32,32,3,0,254
oriental_cockroach_s_000380.png,24,7,cockroach,insects,32,32,3,0,213
tree_squirrel_s_001578.png,80,16,squirrel,small_mammals,32,32,3,2,252
field_s_001684.png,60,10,plain,large_natural_outdoor_scenes,32,32,3,15,196
forest_s_000492.png,33,10,forest,large_natural_outdoor_scenes,32,32,3,8,230
crab_s_000639.png,26,13,crab,non-insect_invertebrates,32,32,3,42,247
poppy_s_000842.png,62,2,poppy,flowers,32,32,3,0,255
right_whale_s_002149.png,95,0,whale,aquatic_mammals,32,32,3,22,254
panthera_tigris_s_000362.png,88,8,tiger,large_carnivores,32,32,3,1,244
panthera_tigris_s_000623.png,88,8,tiger,large_carnivores,32,32,3,0,234
caterpillar_s_001986.png,18,7,caterpillar,insects,32,32,3,0,127
otter_s_000466.png,55,0,otter,aquatic_mammals,32,32,3,3,233
spider_s_002335.png,79,13,spider,non-insect_invertebrates,32,32,3,0,116
american_lobster_s_000291.png,45,13,lobster,non-insect_invertebrates,32,32,3,6,251
man_s_000248.png,46,14,man,people,32,32,3,0,255
tv_s_000189.png,87,5,television,household_electrical_devices,32,32,3,0,255
black_woman_s_000501.png,98,14,woman,people,32,32,3,0,255
bosc_s_000971.png,57,4,pear,fruit_and_vegetables,32,32,3,33,255
bos_taurus_s_000421.png,19,11,cattle,large_omnivores_and_herbivores,32,32,3,1,249
girl_s_000181.png,35,14,girl,people,32,32,3,1,245
cycle_s_000666.png,8,18,bicycle,vehicles_1,32,32,3,19,235
bell_pepper_s_000524.png,83,4,sweet_pepper,fruit_and_vegetables,32,32,3,0,255
army_tank_s_000245.png,85,19,tank,vehicles_2,32,32,3,4,255
panthera_pardus_s_000006.png,42,8,leopard,large_carnivores,32,32,3,15,240
sunflower_s_002483.png,82,2,sunflower,flowers,32,32,3,6,248
verpa_s_000199.png,51,4,mushroom,fruit_and_vegetables,32,32,3,0,249
forest_s_000431.png,33,10,forest,large_natural_outdoor_scenes,32,32,3,20,217
world_trade_center_s_000120.png,76,9,skyscraper,large_man-made_outdoor_things,32,32,3,30,254
nematode_s_000353.png,99,13,worm,non-insect_invertebrates,32,32,3,59,219
access_road_s_000116.png,68,9,road,large_man-made_outdoor_things,32,32,3,2,255
tussock_caterpillar_s_000178.png,18,7,caterpillar,insects,32,32,3,0,243
field_mouse_s_001483.png,50,16,mouse,small_mammals,32,32,3,20,254
cup_s_001700.png,28,3,cup,food_containers,32,32,3,15,255
guitarfish_s_000248.png,67,1,ray,fish,32,32,3,46,231
helminth_s_000603.png,99,13,worm,non-insect_invertebrates,32,32,3,48,255
rocket_s_000399.png,69,19,rocket,vehicles_2,32,32,3,24,254
skyscraper_s_000323.png,76,9,skyscraper,large_man-made_outdoor_things,32,32,3,11,255
common_dolphin_s_000203.png,30,0,dolphin,aquatic_mammals,32,32,3,36,216
delphinus_delphis_s_000257.png,30,0,dolphin,aquatic_mammals,32,32,3,13,171
car_train_s_001270.png,90,18,train,vehicles_1,32,32,3,4,255
roundworm_s_000547.png,99,13,worm,non-insect_invertebrates,32,32,3,63,254
shrew_s_000248.png,74,16,shrew,small_mammals,32,32,3,16,239
cockroach_s_000134.png,24,7,cockroach,insects,32,32,3,20,255
winter_flounder_s_000505.png,32,1,flatfish,fish,32,32,3,28,243
pear_s_000182.png,57,4,pear,fruit_and_vegetables,32,32,3,1,255
whale_s_000837.png,95,0,whale,aquatic_mammals,32,32,3,2,245
crocodylus_porosus_s_000122.png,27,15,crocodile,reptiles,32,32,3,0,234
volcano_s_000876.png,49,10,mountain,large_natural_outdoor_scenes,32,32,3,0,254
bed_s_002291.png,5,6,bed,household_furniture,32,32,3,7,255
motorcycle_s_000617.png,48,18,motorcycle,vehicles_1,32,32,3,20,249
clock_s_000711.png,22,5,clock,household_electrical_devices,32,32,3,54,255
panthera_leo_s_001324.png,43,8,lion,large_carnivores,32,32,3,54,255
discharge_lamp_s_000463.png,40,5,lamp,household_electrical_devices,32,32,3,25,255
drawbridge_s_002526.png,12,9,bridge,large_man-made_outdoor_things,32,32,3,12,243
adriatic_sea_s_001065.png,71,10,sea,large_natural_outdoor_scenes,32,32,3,75,194
nematode_s_001749.png,99,13,worm,non-insect_invertebrates,32,32,3,59,255
pear_s_001149.png,57,4,pear,fruit_and_vegetables,32,32,3,0,253
beetle_s_001630.png,7,7,beetle,insects,32,32,3,0,255
sweet_pepper_s_001479.png,83,4,sweet_pepper,fruit_and_vegetables,32,32,3,0,255
sour_orange_s_000796.png,53,4,orange,fruit_and_vegetables,32,32,3,0,215
harvest_mouse_s_001526.png,50,16,mouse,small_mammals,32,32,3,2,250
twin_towers_s_001582.png,76,9,skyscraper,large_man-made_outdoor_things,32,32,3,42,228
lamp_s_000131.png,40,5,lamp,household_electrical_devices,32,32,3,16,255
goblet_s_001532.png,28,3,cup,food_containers,32,32,3,72,255
lizard_s_001408.png,44,15,lizard,reptiles,32,32,3,40,247
trout_s_001231.png,91,1,trout,fish,32,32,3,23,255
plate_s_000535.png,61,3,plate,food_containers,32,32,3,7,255
rocket_s_000214.png,69,19,rocket,vehicles_2,32,32,3,1,254
safety_bike_s_000461.png,8,18,bicycle,vehicles_1,32,32,3,14,252
leopard_s_001790.png,42,8,leopard,large_carnivores,32,32,3,22,254
roach_s_000920.png,24,7,cockroach,insects,32,32,3,32,255
lapin_s_002425.png,65,16,rabbit,small_mammals,32,32,3,16,220
stegosaurus_s_000483.png,29,15,dinosaur,reptiles,32,32,3,36,238
adriatic_sea_s_000835.png,71,10,sea,large_natural_outdoor_scenes,32,32,3,30,236
beer_bottle_s_001799.png,9,3,bottle,food_containers,32,32,3,0,231
arabian_camel_s_000918.png,15,11,camel,large_omnivores_and_herbivores,32,32,3,13,252
cows_s_000693.png,19,11,cattle,large_omnivores_and_herbivores,32,32,3,14,214
overstuffed_chair_s_000326.png,20,6,chair,household_furniture,32,32,3,1,227
bed_s_001572.png,5,6,bed,household_furniture,32,32,3,0,249
infant_s_000664.png,2,14,baby,people,32,32,3,2,255
gray_wolf_s_000345.png,97,8,wolf,large_carnivores,32,32,3,38,255
clock_s_001663.png,22,5,clock,household_electrical_devices,32,32,3,5,193
television_s_001095.png,87,5,television,household_electrical_devices,32,32,3,59,238
skyscraper_s_000846.png,76,9,skyscraper,large_man-made_outdoor_things,32,32,3,20,252
syrian_hamster_s_000396.png,36,16,hamster,small_mammals,32,32,3,11,253
macoun_s_000822.png,0,4,apple,fruit_and_vegetables,32,32,3,20,255
soda_can_s_000470.png,16,3,can,food_containers,32,32,3,12,241
red_fox_s_001488.png,34,12,fox,medium_mammals,32,32,3,5,253
kangaroo_s_001506.png,38,11,kangaroo,large_omnivores_and_herbivores,32,32,3,11,255
spider_s_003069.png,79,13,spider,non-insect_invertebrates,32,32,3,9,181
school_bus_s_000579.png,13,18,bus,vehicles_1,32,32,3,0,249
tiger_s_000276.png,88,8,tiger,large_carnivores,32,32,3,11,251
turbot_s_001219.png,32,1,flatfish,fish,32,32,3,0,235
water_shrew_s_000140.png,74,16,shrew,small_mammals,32,32,3,9,231
breakfast_table_s_000996.png,84,6,table,household_furniture,32,32,3,27,237
camel_s_000334.png,15,11,camel,large_omnivores_and_herbivores,32,32,3,0,255
water_shrew_s_000209.png,74,16,shrew,small_mammals,32,32,3,0,236
train_s_000021.png,90,18,train,vehicles_1,32,32,3,0,240
common_dolphin_s_000923.png,30,0,dolphin,aquatic_mammals,32,32,3,10,255
bee_s_000116.png,6,7,bee,insects,32,32,3,0,239
female_child_s_000106.png,35,14,girl,people,32,32,3,0,249
bear_cub_s_001654.png,3,8,bear,large_carnivores,32,32,3,0,255
skunk_s_000079.png,75,12,skunk,medium_mammals,32,32,3,3,249
river_otter_s_001348.png,55,0,otter,aquatic_mammals,32,32,3,10,245
crocodylus_porosus_s_000418.png,27,15,crocodile,reptiles,32,32,3,0,224
whale_s_000882.png,95,0,whale,aquatic_mammals,32,32,3,28,255
dromedary_s_001108.png,15,11,camel,large_omnivores_and_herbivores,32,32,3,10,224
oriental_roach_s_000236.png,24,7,cockroach,insects,32,32,3,0,255
streetcar_s_000912.png,81,19,streetcar,vehicles_2,32,32,3,18,255
lobster_s_001064.png,45,13,lobster,non-insect_invertebrates,32,32,3,0,239
castle_s_001030.png,17,9,castle,large_man-made_outdoor_things,32,32,3,51,209
boarding_house_s_001390.png,37,9,house,large_man-made_outdoor_things,32,32,3,0,254
shark_s_000988.png,73,1,shark,fish,32,32,3,14,246
phone_s_000329.png,86,5,telephone,household_electrical_devices,32,32,3,5,255
sunflower_s_001035.png,82,2,sunflower,flowers,32,32,3,2,250
sugar_maple_s_000121.png,47,17,maple_tree,trees,32,32,3,7,255
possum_s_002124.png,64,12,possum,medium_mammals,32,32,3,8,229
electric_lamp_s_000151.png,40,5,lamp,household_electrical_devices,32,32,3,15,242
field_s_000249.png,60,10,plain,large_natural_outdoor_scenes,32,32,3,15,196
bed_s_002118.png,5,6,bed,household_furniture,32,32,3,16,237
orchid_s_000639.png,54,2,orchid,flowers,32,32,3,8,255
orchid_s_001796.png,54,2,orchid,flowers,32,32,3,1,202
trout_s_000511.png,91,1,trout,fish,32,32,3,48,255
lizard_s_000936.png,44,15,lizard,reptiles,32,32,3,45,164
rabbit_s_001640.png,65,16,rabbit,small_mammals,32,32,3,33,233
elephant_s_002563.png,31,11,elephant,large_omnivores_and_herbivores,32,32,3,7,243
alp_s_002827.png,49,10,mountain,large_natural_outdoor_scenes,32,32,3,6,220
willow_tree_s_002028.png,96,17,willow_tree,trees,32,32,3,14,254
saucer_s_001300.png,61,3,plate,food_containers,32,32,3,0,251
lawn_mower_s_002079.png,41,19,lawn_mower,vehicles_2,32,32,3,8,255
lapin_s_002545.png,65,16,rabbit,small_mammals,32,32,3,8,228
orchid_s_000127.png,54,2,orchid,flowers,32,32,3,0,229
sea_s_001567.png,71,10,sea,large_natural_outdoor_scenes,32,32,3,22,255
keyboard_s_000093.png,39,5,keyboard,household_electrical_devices,32,32,3,2,190
telephone_s_000101.png,86,5,telephone,household_electrical_devices,32,32,3,0,255
butterfly_s_001390.png,14,7,butterfly,insects,32,32,3,0,255
tulip_s_002200.png,92,2,tulip,flowers,32,32,3,0,247
lobster_s_002172.png,45,13,lobster,non-insect_invertebrates,32,32,3,4,182
whale_s_001043.png,95,0,whale,aquatic_mammals,32,32,3,4,255
minibus_s_001207.png,13,18,bus,vehicles_1,32,32,3,14,255
butterfly_orchid_s_000703.png,54,2,orchid,flowers,32,32,3,41,255
electric_ray_s_000437.png,67,1,ray,fish,32,32,3,41,209
bed_s_001005.png,5,6,bed,household_furniture,32,32,3,0,208
armchair_s_000270.png,20,6,chair,household_furniture,32,32,3,127,255
palm_tree_s_001700.png,56,17,palm_tree,trees,32,32,3,7,253
woods_s_000021.png,33,10,forest,large_natural_outdoor_scenes,32,32,3,7,228
television_s_000286.png,87,5,television,household_electrical_devices,32,32,3,3,255
bear_cub_s_000593.png,3,8,bear,large_carnivores,32,32,3,36,233
mushroom_s_002397.png,51,4,mushroom,fruit_and_vegetables,32,32,3,2,248
fishbowl_s_001208.png,10,3,bowl,food_containers,32,32,3,0,252
panthera_tigris_s_000521.png,88,8,tiger,large_carnivores,32,32,3,16,255
plaice_s_001196.png,32,1,flatfish,fish,32,32,3,0,248
hedgehog_s_001330.png,63,12,porcupine,medium_mammals,32,32,3,52,232
navel_orange_s_000605.png,53,4,orange,fruit_and_vegetables,32,32,3,3,248
timber_wolf_s_000003.png,97,8,wolf,large_carnivores,32,32,3,8,255
banded_gecko_s_000437.png,44,15,lizard,reptiles,32,32,3,32,255
camel_s_001329.png,15,11,camel,large_omnivores_and_herbivores,32,32,3,23,249
railroad_train_s_001336.png,90,18,train,vehicles_1,32,32,3,17,255
castor_canadensis_s_001337.png,4,0,beaver,aquatic_mammals,32,32,3,9,238
navel_orange_s_000140.png,53,4,orange,fruit_and_vegetables,32,32,3,0,255
army_tank_s_001596.png,85,19,tank,vehicles_2,32,32,3,13,255
yellow_delicious_s_000084.png,0,4,apple,fruit_and_vegetables,32,32,3,1,246
soda_can_s_000574.png,16,3,can,food_containers,32,32,3,2,236
seal_s_000654.png,72,0,seal,aquatic_mammals,32,32,3,7,247
adam_s_002355.png,46,14,man,people,32,32,3,0,198
panthera_leo_s_001915.png,43,8,lion,large_carnivores,32,32,3,28,251
kangaroo_s_000338.png,38,11,kangaroo,large_omnivores_and_herbivores,32,32,3,21,255
beetle_s_000386.png,7,7,beetle,insects,32,32,3,0,189
palm_tree_s_002211.png,56,17,palm_tree,trees,32,32,3,24,252
wood_s_000490.png,33,10,forest,large_natural_outdoor_scenes,32,32,3,5,235
tulip_s_002313.png,92,2,tulip,flowers,32,32,3,0,249
otter_s_002281.png,55,0,otter,aquatic_mammals,32,32,3,27,255
beer_can_s_002383.png,16,3,can,food_containers,32,32,3,3,253
tulip_s_000904.png,92,2,tulip,flowers,32,32,3,1,255
little_girl_s_000259.png,35,14,girl,people,32,32,3,20,255
alp_s_000044.png,49,10,mountain,large_natural_outdoor_scenes,32,32,3,18,226
bactrian_camel_s_000015.png,15,11,camel,large_omnivores_and_herbivores,32,32,3,0,228
water_shrew_s_000115.png,74,16,shrew,small_mammals,32,32,3,10,255
whale_s_001780.png,95,0,whale,aquatic_mammals,32,32,3,12,191
electric_lamp_s_000230.png,40,5,lamp,household_electrical_devices,32,32,3,62,255
caterpillar_s_000680.png,18,7,caterpillar,insects,32,32,3,33,255
golden_hamster_s_000420.png,36,16,hamster,small_mammals,32,32,3,0,250
divided_highway_s_000202.png,68,9,road,large_man-made_outdoor_things,32,32,3,28,245
panthera_pardus_s_000860.png,42,8,leopard,large_carnivores,32,32,3,18,208
house_s_000532.png,37,9,house,large_man-made_outdoor_things,32,32,3,16,255
crocodile_s_000325.png,27,15,crocodile,reptiles,32,32,3,14,249
common_dolphin_s_000511.png,30,0,dolphin,aquatic_mammals,32,32,3,30,255
woods_s_000471.png,33,10,forest,large_natural_outdoor_scenes,32,32,3,0,255
electric_ray_s_000862.png,67,1,ray,fish,32,32,3,0,252
red_fox_s_000184.png,34,12,fox,medium_mammals,32,32,3,28,230
armoire_s_000171.png,94,6,wardrobe,household_furniture,32,32,3,0,252
red_delicious_s_000285.png,0,4,apple,fruit_and_vegetables,32,32,3,7,255
chalice_s_001896.png,28,3,cup,food_containers,32,32,3,8,252
bike_s_001572.png,8,18,bicycle,vehicles_1,32,32,3,35,252
cohune_s_000490.png,56,17,palm_tree,trees,32,32,3,16,230
armoured_combat_vehicle_s_000128.png,85,19,tank,vehicles_2,32,32,3,34,235
kangaroo_s_000013.png,38,11,kangaroo,large_omnivores_and_herbivores,32,32,3,17,215
spider_s_001785.png,79,13,spider,non-insect_invertebrates,32,32,3,19,239
carpenter_bee_s_000383.png,6,7,bee,insects,32,32,3,1,233
pickup_s_002294.png,58,18,pickup_truck,vehicles_1,32,32,3,14,255
raccoon_s_000208.png,66,12,raccoon,medium_mammals,32,32,3,0,255
roble_s_000590.png,52,17,oak_tree,trees,32,32,3,5,240
wing_chair_s_000592.png,20,6,chair,household_furniture,32,32,3,33,239
armchair_s_001876.png,20,6,chair,household_furniture,32,32,3,143,255
tin_can_s_002079.png,16,3,can,food_containers,32,32,3,18,254
telephone_set_s_000167.png,86,5,telephone,household_electrical_devices,32,32,3,37,255
poppy_s_001631.png,62,2,poppy,flowers,32,32,3,5,251
missile_s_002289.png,69,19,rocket,vehicles_2,32,32,3,18,255
beaker_s_000492.png,28,3,cup,food_containers,32,32,3,12,252
tractor_s_001270.png,89,19,tractor,vehicles_2,32,32,3,3,255
bed_s_000335.png,5,6,bed,household_furniture,32,32,3,4,253
kangaroo_s_001440.png,38,11,kangaroo,large_omnivores_and_herbivores,32,32,3,2,244
aegean_s_000870.png,71,10,sea,large_natural_outdoor_scenes,32,32,3,0,255
motorcycle_s_000003.png,48,18,motorcycle,vehicles_1,32,32,3,16,255
castor_fiber_s_000820.png,4,0,beaver,aquatic_mammals,32,32,3,10,250
morel_s_000576.png,51,4,mushroom,fruit_and_vegetables,32,32,3,5,240
trout_s_000091.png,91,1,trout,fish,32,32,3,0,229
golden_hamster_s_000836.png,36,16,hamster,small_mammals,32,32,3,0,255
mount_s_002072.png,49,10,mountain,large_natural_outdoor_scenes,32,32,3,2,255
crab_s_001495.png,26,13,crab,non-insect_invertebrates,32,32,3,18,255
bosc_s_000307.png,57,4,pear,fruit_and_vegetables,32,32,3,14,255
grey_wolf_s_001591.png,97,8,wolf,large_carnivores,32,32,3,8,242
tractor_s_001773.png,89,19,tractor,vehicles_2,32,32,3,6,255
drawbridge_s_002285.png,12,9,bridge,large_man-made_outdoor_things,32,32,3,1,244
acer_saccharinum_s_000661.png,47,17,maple_tree,trees,32,32,3,20,250
drawbridge_s_002422.png,12,9,bridge,large_man-made_outdoor_things,32,32,3,17,255
nematode_s_001524.png,99,13,worm,non-insect_invertebrates,32,32,3,22,167
fishbowl_s_001507.png,10,3,bowl,food_containers,32,32,3,0,252
american_lobster_s_000252.png,45,13,lobster,non-insect_invertebrates,32,32,3,18,254
mourning_cloak_s_000296.png,14,7,butterfly,insects,32,32,3,4,246
hand_mower_s_000247.png,41,19,lawn_mower,vehicles_2,32,32,3,0,238
electric_lamp_s_000146.png,40,5,lamp,household_electrical_devices,32,32,3,5,240
goblet_s_001677.png,28,3,cup,food_containers,32,32,3,0,255
flounder_s_000550.png,32,1,flatfish,fish,32,32,3,6,255
mus_musculus_s_000316.png,50,16,mouse,small_mammals,32,32,3,0,247
wine_palm_s_000242.png,56,17,palm_tree,trees,32,32,3,3,255
roach_s_001027.png,24,7,cockroach,insects,32,32,3,0,255
oak_tree_s_000011.png,52,17,oak_tree,trees,32,32,3,27,255
forest_s_000750.png,33,10,forest,large_natural_outdoor_scenes,32,32,3,4,240
colubrid_s_000871.png,78,15,snake,reptiles,32,32,3,26,255
sea_turtle_s_000669.png,93,15,turtle,reptiles,32,32,3,0,249
lion_cub_s_000683.png,43,8,lion,large_carnivores,32,32,3,19,230
wardrobe_s_001867.png,94,6,wardrobe,household_furniture,32,32,3,10,251
crab_s_002145.png,26,13,crab,non-insect_invertebrates,32,32,3,20,212
orchid_s_001973.png,54,2,orchid,flowers,32,32,3,27,220
kangaroo_s_002934.png,38,11,kangaroo,large_omnivores_and_herbivores,32,32,3,12,178
nematode_worm_s_000674.png,99,13,worm,non-insect_invertebrates,32,32,3,76,238
rabbit_s_001737.png,65,16,rabbit,small_mammals,32,32,3,58,249
computer_keyboard_s_000849.png,39,5,keyboard,household_electrical_devices,32,32,3,36,255
bed_s_001174.png,5,6,bed,household_furniture,32,32,3,19,235
worm_snake_s_000414.png,78,15,snake,reptiles,32,32,3,35,255
bos_taurus_s_000264.png,19,11,cattle,large_omnivores_and_herbivores,32,32,3,0,255
seal_s_001814.png,72,0,seal,aquatic_mammals,32,32,3,29,240
aegean_s_000105.png,71,10,sea,large_natural_outdoor_scenes,32,32,3,2,255
palm_s_001859.png,56,17,palm_tree,trees,32,32,3,31,249
buckingham_palace_s_000341.png,17,9,castle,large_man-made_outdoor_things,32,32,3,10,255
kangaroo_s_000452.png,38,11,kangaroo,large_omnivores_and_herbivores,32,32,3,11,198
bear_cub_s_000696.png,3,8,bear,large_carnivores,32,32,3,6,236
beer_can_s_000531.png,16,3,can,food_containers,32,32,3,71,255
quercus_virginiana_s_000243.png,52,17,oak_tree,trees,32,32,3,6,255
sunflower_s_001191.png,82,2,sunflower,flowers,32,32,3,6,255
neomys_fodiens_s_000297.png,74,16,shrew,small_mammals,32,32,3,17,198
halibut_s_000733.png,32,1,flatfish,fish,32,32,3,19,242
caterpillar_s_001752.png,18,7,caterpillar,insects,32,32,3,36,231
leopard_s_001343.png,42,8,leopard,large_carnivores,32,32,3,23,205
forest_s_001507.png,33,10,forest,large_natural_outdoor_scenes,32,32,3,29,252
boy_s_001422.png,11,14,boy,people,32,32,3,0,255
railroad_train_s_000001.png,90,18,train,vehicles_1,32,32,3,0,252
tapeworm_s_000683.png,99,13,worm,non-insect_invertebrates,32,32,3,0,254
mushroom_s_002086.png,51,4,mushroom,fruit_and_vegetables,32,32,3,5,247
soda_can_s_001149.png,16,3,can,food_containers,32,32,3,2,224
alp_s_000872.png,49,10,mountain,large_natural_outdoor_scenes,32,32,3,44,255
elephant_s_001538.png,31,11,elephant,large_omnivores_and_herbivores,32,32,3,0,237
shark_s_001107.png,73,1,shark,fish,32,32,3,8,255
twin_towers_s_002037.png,76,9,skyscraper,large_man-made_outdoor_things,32,32,3,37,255
infant_s_000142.png,2,14,baby,people,32,32,3,0,245
lawn_mower_s_000303.png,41,19,lawn_mower,vehicles_2,32,32,3,6,204
tulip_s_000773.png,92,2,tulip,flowers,32,32,3,0,253
ballistic_missile_s_001161.png,69,19,rocket,vehicles_2,32,32,3,13,255
motorway_s_000155.png,68,9,road,large_man-made_outdoor_things,32,32,3,53,205
leopard_s_000850.png,42,8,leopard,large_carnivores,32,32,3,13,249
chaise_s_001723.png,20,6,chair,household_furniture,32,32,3,0,255
palace_s_000141.png,17,9,castle,large_man-made_outdoor_things,32,32,3,19,255
minibus_s_002291.png,13,18,bus,vehicles_1,32,32,3,26,255
dessert_plate_s_000062.png,61,3,plate,food_containers,32,32,3,73,224
turtle_s_001438.png,93,15,turtle,reptiles,32,32,3,0,156
panthera_pardus_s_000005.png,42,8,leopard,large_carnivores,32,32,3,3,206
sea_turtle_s_001600.png,93,15,turtle,reptiles,32,32,3,6,253
raccoon_s_001060.png,66,12,raccoon,medium_mammals,32,32,3,21,250
cichlid_fish_s_000267.png,1,1,aquarium_fish,fish,32,32,3,0,255
eagle_ray_s_000015.png,67,1,ray,fish,32,32,3,5,196
bicycle_s_002029.png,8,18,bicycle,vehicles_1,32,32,3,41,245
poppy_s_001506.png,62,2,poppy,flowers,32,32,3,2,245
arabian_camel_s_000521.png,15,11,camel,large_omnivores_and_herbivores,32,32,3,22,236
atlantic_bottlenose_dolphin_s_000001.png,30,0,dolphin,aquatic_mammals,32,32,3,18,253
black_woman_s_000378.png,98,14,woman,people,32,32,3,0,224
otter_s_000349.png,55,0,otter,aquatic_mammals,32,32,3,17,234
red_fox_s_000103.png,34,12,fox,medium_mammals,32,32,3,4,255
elephant_s_000559.png,31,11,elephant,large_omnivores_and_herbivores,32,32,3,31,253
tiger_s_001824.png,88,8,tiger,large_carnivores,32,32,3,10,249
tiger_s_000401.png,88,8,tiger,large_carnivores,32,32,3,22,226
tiger_s_002564.png,88,8,tiger,large_carnivores,32,32,3,2,246
oriental_cockroach_s_001173.png,24,7,cockroach,insects,32,32,3,19,255
black_woman_s_000372.png,98,14,woman,people,32,32,3,1,194
adam_s_002426.png,46,14,man,people,32,32,3,1,231
little_girl_s_000071.png,35,14,girl,people,32,32,3,7,255
streetcar_s_002194.png,81,19,streetcar,vehicles_2,32,32,3,1,255
turtle_s_001462.png,93,15,turtle,reptiles,32,32,3,0,215
sunflower_s_002186.png,82,2,sunflower,flowers,32,32,3,2,241
telephone_set_s_001449.png,86,5,telephone,household_electrical_devices,32,32,3,28,255
female_child_s_000988.png,35,14,girl,people,32,32,3,1,254
woods_s_000176.png,33,10,forest,large_natural_outdoor_scenes,32,32,3,30,241
train_s_003149.png,90,18,train,vehicles_1,32,32,3,2,245
mushroom_s_000972.png,51,4,mushroom,fruit_and_vegetables,32,32,3,0,236
leopard_s_000465.png,42,8,leopard,large_carnivores,32,32,3,28,229
flatfish_s_000163.png,32,1,flatfish,fish,32,32,3,24,236
elephant_s_000402.png,31,11,elephant,large_omnivores_and_herbivores,32,32,3,0,247
pear_s_000387.png,57,4,pear,fruit_and_vegetables,32,32,3,10,224
timber_wolf_s_000922.png,97,8,wolf,large_carnivores,32,32,3,30,255
baby_s_002368.png,2,14,baby,people,32,32,3,0,207
snake_s_000975.png,78,15,snake,reptiles,32,32,3,37,248
ankylosaur_s_000446.png,29,15,dinosaur,reptiles,32,32,3,1,241
tulip_s_000664.png,92,2,tulip,flowers,32,32,3,7,233
otter_s_000035.png,55,0,otter,aquatic_mammals,32,32,3,4,254
couch_s_001713.png,25,6,couch,household_furniture,32,32,3,5,243
divided_highway_s_000413.png,68,9,road,large_man-made_outdoor_things,32,32,3,28,255
pinyon_s_000219.png,59,17,pine_tree,trees,32,32,3,9,237
bus_s_000133.png,13,18,bus,vehicles_1,32,32,3,0,255
trout_s_000087.png,91,1,trout,fish,32,32,3,0,248
sunflower_s_000660.png,82,2,sunflower,flowers,32,32,3,0,244
butterfly_s_003189.png,14,7,butterfly,insects,32,32,3,0,255
possum_s_000479.png,64,12,possum,medium_mammals,32,32,3,0,177
bulldozer_s_000254.png,89,19,tractor,vehicles_2,32,32,3,5,224
snail_s_000378.png,77,13,snail,non-insect_invertebrates,32,32,3,0,249
tulip_s_002081.png,92,2,tulip,flowers,32,32,3,0,252
mushroom_s_000865.png,51,4,mushroom,fruit_and_vegetables,32,32,3,0,219
